property1,section,ticket,type,price,lat,lon
Kingston Lacy,March to October,Group Adult,Standard,12.7,50.810398,-2.0306
Kingston Lacy,March to October,Twilight,Gift aid,10.5,50.810398,-2.0306
Kingston Lacy,March to October,Twilight,Standard,9.5,50.810398,-2.0306
Kingston Lacy,March to October,Child,Gift aid,7.5,50.810398,-2.0306
Kingston Lacy,March to October,Child,Standard,6.8,50.810398,-2.0306
Kingston Lacy,March to October,Group Child,Standard,6.3,50.810398,-2.0306
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Family,Gift aid,14.5,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Family,Standard,13,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Adult,Gift aid,5.8,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Adult,Standard,5.2,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Group Adult,Standard,4.9,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Child,Gift aid,2.9,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Child,Standard,2.6,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Group Child,Standard,2.3,52.450109,-2.242739
Knightshayes,Whole property,Family,Gift aid,31.9,50.9259,-3.47967
Knightshayes,Whole property,Family,Standard,29,50.9259,-3.47967
Knightshayes,Whole property,Family with 1 adult,Gift aid,19.2,50.9259,-3.47967
Knightshayes,Whole property,Family with 1 adult,Standard,17.4,50.9259,-3.47967
Knightshayes,Whole property,Adult,Gift aid,12.8,50.9259,-3.47967
Knightshayes,Whole property,Adult,Standard,11.6,50.9259,-3.47967
Knightshayes,Whole property,Group Adult,Standard,10.8,50.9259,-3.47967
Knightshayes,Whole property,Child,Gift aid,6.4,50.9259,-3.47967
Knightshayes,Whole property,Child,Standard,5.8,50.9259,-3.47967
Knightshayes,Whole property,Group Child,Standard,5.4,50.9259,-3.47967
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Family,Gift aid,29.75,51.267601,0.20122
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Family,Standard,26.85,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Family,Gift aid,21.75,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Family,Standard,19.65,51.267601,0.20122
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Adult,Gift aid,12.5,51.267601,0.20122
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Adult,Standard,11.3,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Adult,Gift aid,9,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Adult,Standard,8.15,51.267601,0.20122
Knole,Gatehouse Tower,Family,Gift aid,8,51.267601,0.20122
Knole,Gatehouse Tower,Family,Standard,7.2,51.267601,0.20122
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Child,Gift aid,6.75,51.267601,0.20122
Knole,"Tower & Showrooms (garden on Tuesdays, Apr-Sept)",Child,Standard,6.1,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Child,Gift aid,4.75,51.267601,0.20122
Knole,"Showrooms (includes garden on Tuesdays, Apr-Sept)",Child,Standard,4.3,51.267601,0.20122
Knole,Gatehouse Tower,Adult,Gift aid,3.5,51.267601,0.20122
Knole,Gatehouse Tower,Adult,Standard,3.15,51.267601,0.20122
Knole,Gatehouse Tower,Child,Gift aid,2,51.267601,0.20122
Knole,Gatehouse Tower,Child,Standard,1.8,51.267601,0.20122
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Family,Gift aid,36.9,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Family,Standard,33.5,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Adult,Gift aid,14.8,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Adult,Standard,13.4,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Group Adult,Standard,12.5,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Child,Gift aid,7.4,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Child,Standard,6.7,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Group Child,Standard,6.2,51.414799,-2.11941
Lamb House,Whole property,Family,Gift aid,17.05,50.949699,0.73426
Lamb House,Whole property,Family,Standard,15.4,50.949699,0.73426
Lamb House,Whole property,Adult,Gift aid,6.8,50.949699,0.73426
Lamb House,Whole property,Adult,Standard,6.15,50.949699,0.73426
Lamb House,Whole property,Group Adult,Standard,5.5,50.949699,0.73426
Lamb House,Whole property,Child,Gift aid,3.45,50.949699,0.73426
Lamb House,Whole property,Child,Standard,3.1,50.949699,0.73426
Lanhydrock,Whole property,Family,Gift aid,39.9,50.4403,-4.69638
Lanhydrock,Whole property,Family,Standard,35.9,50.4403,-4.69638
Lanhydrock,Whole property,1 adult and up to 3 children,Gift aid,23.95,50.4403,-4.69638
Lanhydrock,Winter admission,Family,Gift aid,22,50.4403,-4.69638
Lanhydrock,Whole property,1 adult and up to 3 children,Standard,21.55,50.4403,-4.69638
Lanhydrock,Winter admission,Family,Standard,19.8,50.4403,-4.69638
Lanhydrock,Whole property,Adult,Gift aid,15.95,50.4403,-4.69638
Lanhydrock,Whole property,Adult,Standard,14.35,50.4403,-4.69638
Lanhydrock,Whole property,Group Adult,Standard,13.55,50.4403,-4.69638
Lanhydrock,Winter admission,1 adult and up to 3 children,Gift aid,13.2,50.4403,-4.69638
Lanhydrock,Winter admission,1 adult and up to 3 children,Standard,11.9,50.4403,-4.69638
Lanhydrock,Winter admission,Adult,Gift aid,8.8,50.4403,-4.69638
Lanhydrock,Whole property,Child,Gift aid,8,50.4403,-4.69638
Lanhydrock,Winter admission,Adult,Standard,7.9,50.4403,-4.69638
Lanhydrock,Winter admission,Group Adult,Standard,7.5,50.4403,-4.69638
Lanhydrock,Whole property,Child,Standard,7.2,50.4403,-4.69638
Lanhydrock,Whole property,Group Child,Standard,6.8,50.4403,-4.69638
Lanhydrock,Winter admission,Child,Gift aid,4.4,50.4403,-4.69638
Lanhydrock,Winter admission,Child,Standard,4,50.4403,-4.69638
Lanhydrock,Winter admission,Group Child,Standard,3.75,50.4403,-4.69638
Lavenham Guildhall,Whole property,Family,Gift aid,18.75,52.10876,0.79662
Lavenham Guildhall,Whole property,Family,Standard,17,52.10876,0.79662
Lavenham Guildhall,Whole property,Adult,Gift aid,7.5,52.10876,0.79662
Lavenham Guildhall,Whole property,Adult,Standard,6.8,52.10876,0.79662
Lavenham Guildhall,Whole property,Group Adult,Standard,6.35,52.10876,0.79662
Lavenham Guildhall,Whole property,Child,Gift aid,3.75,52.10876,0.79662
Lavenham Guildhall,Whole property,Child,Standard,3.4,52.10876,0.79662
Lavenham Guildhall,Whole property,Group Child,Standard,3.15,52.10876,0.79662
Leith Hill Place,Whole property,Adult,Standard,6,51.169511,-0.379853
Leith Hill Place,Whole property,Child,Standard,3,51.169511,-0.379853
Levant Mine and Beam Engine,Whole property,Family,Gift aid,22.3,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Family,Standard,20.25,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Family with 1 adult,Gift aid,13.4,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Family with 1 adult,Standard,12.15,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Adult,Gift aid,9,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Adult,Standard,8.1,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Group Adult,Standard,7.6,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Child,Gift aid,4.5,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Child,Standard,4.05,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Group Child,Standard,3.8,50.151001,-5.6827
Lindisfarne Castle,Whole Property,Family,Gift aid,20.2,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Family,Standard,18.1,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Family with 1 adult,Gift aid,12,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Family with 1 adult,Standard,10.9,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Adult,Gift aid,8.1,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Adult,Standard,7.3,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Group Adult,Standard,6.2,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Child,Gift aid,4.1,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Child,Standard,3.6,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Group Child,Standard,3.1,55.6698,-1.78756
Little Clarendon,Adult,Adult,Standard,3,51.0839,-1.97897
Little Moreton Hall,Whole property,Family,Gift aid,30,53.126499,-2.24874
Little Moreton Hall,Whole property,Family,Standard,25.5,53.126499,-2.24874
Little Moreton Hall,Whole property,Adult,Gift aid,12,53.126499,-2.24874
Little Moreton Hall,Whole property,Adult,Standard,10.2,53.126499,-2.24874
Little Moreton Hall,Whole property,Group Adult,Standard,10,53.126499,-2.24874
Little Moreton Hall,Whole property,Child,Gift aid,6,53.126499,-2.24874
Little Moreton Hall,Whole property,Child,Standard,5.1,53.126499,-2.24874
Llanerchaeron,Whole property,Family,Gift aid,21.5,52.218201,-4.22546
Llanerchaeron,Whole property,Family,Standard,19.54,52.218201,-4.22546
Llanerchaeron,Whole property,Adult,Gift aid,8.6,52.218201,-4.22546
Llanerchaeron,Whole property,Adult,Standard,7.81,52.218201,-4.22546
Llanerchaeron,Whole property,Group Adult,Standard,7.55,52.218201,-4.22546
Llanerchaeron,Whole property,Child,Gift aid,4.6,52.218201,-4.22546
Llanerchaeron,Winter,Adult,Gift aid,4.6,52.218201,-4.22546
Llanerchaeron,Whole property,Child,Standard,4.18,52.218201,-4.22546
Llanerchaeron,Winter,Adult,Standard,4.18,52.218201,-4.22546
Llanerchaeron,Whole property,Group Child,Standard,3.25,52.218201,-4.22546
Lodge Park and Sherborne Estate,Lodge Park,Family,Gift aid,17.3,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Family,Standard,15.5,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Adult,Gift aid,6.9,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Adult,Standard,6.2,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Group Adult,Standard,5.6,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Child,Gift aid,3.5,51.8069,-1.79225
Lodge Park and Sherborne Estate,Lodge Park,Child,Standard,3.1,51.8069,-1.79225
Long Crendon Courthouse,Whole property,Adult,Standard,5,51.775002,-0.98567
Long Crendon Courthouse,Whole property,Child,Standard,2.5,51.775002,-0.98567
Lydford Gorge,Gorge,Family,Gift aid,26,50.639999,-4.11058
Lydford Gorge,Gorge,Family,Standard,23.5,50.639999,-4.11058
Lydford Gorge,Gorge,Family with 1 adult,Gift aid,15.6,50.639999,-4.11058
Lydford Gorge,Gorge,Family with 1 adult,Standard,14.1,50.639999,-4.11058
Lydford Gorge,Gorge,Adult,Gift aid,10.4,50.639999,-4.11058
Lydford Gorge,Gorge,Adult,Standard,9.4,50.639999,-4.11058
Lydford Gorge,Gorge,Group Adult,Standard,8.8,50.639999,-4.11058
Lydford Gorge,Gorge,Child,Gift aid,5.2,50.639999,-4.11058
Lydford Gorge,Gorge,Child,Standard,4.7,50.639999,-4.11058
Lydford Gorge,Gorge,Group Child,Standard,4.4,50.639999,-4.11058
Lyme,House and garden,Family,Gift aid,31.5,53.337002,-2.05322
Lyme,House and garden,Family,Standard,28.35,53.337002,-2.05322
Lyme,House only,Family,Gift aid,25,53.337002,-2.05322
Lyme,House only,Family,Standard,22.5,53.337002,-2.05322
Lyme,Garden only,Family,Gift aid,22,53.337002,-2.05322
Lyme,Garden only,Family,Standard,19.8,53.337002,-2.05322
Lyme,House and garden,Adult,Gift aid,13.5,53.337002,-2.05322
Lyme,House and garden,Adult,Standard,12.15,53.337002,-2.05322
Lyme,House and garden,Group Adult,Standard,11,53.337002,-2.05322
Lyme,House only,Adult,Gift aid,10,53.337002,-2.05322
Lyme,House only,Adult,Standard,9,53.337002,-2.05322
Lyme,Garden only,Adult,Gift aid,9,53.337002,-2.05322
Lyme,Garden only,Adult,Standard,8,53.337002,-2.05322
Lyme,Garden only,Group Adult,Standard,7,53.337002,-2.05322
Lyme,House and garden,Child,Gift aid,6.1,53.337002,-2.05322
Lyme,House and garden,Child,Standard,5.5,53.337002,-2.05322
Lyme,House only,Child,Gift aid,5,53.337002,-2.05322
Lyme,House only,Child,Standard,4.5,53.337002,-2.05322
Lyme,Garden only,Child,Gift aid,4,53.337002,-2.05322
Lyme,Garden only,Child,Standard,3.6,53.337002,-2.05322
Lytes Cary Manor,Whole property,Family,Gift aid,27.5,51.036701,-2.67134
Lytes Cary Manor,Whole property,Family,Standard,25,51.036701,-2.67134
Lytes Cary Manor,Whole property,Adult,Gift aid,11,51.036701,-2.67134
Lytes Cary Manor,Whole property,Adult,Standard,10,51.036701,-2.67134
Lytes Cary Manor,Whole property,Group Adult,Standard,9.3,51.036701,-2.67134
Lytes Cary Manor,Whole property,Child,Gift aid,5.5,51.036701,-2.67134
Lytes Cary Manor,Whole property,Child,Standard,5,51.036701,-2.67134
Lytes Cary Manor,Whole property,Group Child,Standard,4.6,51.036701,-2.67134
Lyveden,Whole property,Adult,Gift aid,7.5,52.458401,-0.5502
Lyveden,Whole property,Adult,Standard,6.8,52.458401,-0.5502
Max Gate,Whole property,Family,Gift aid,19.3,50.707901,-2.419803
Max Gate,Whole property,Family,Standard,17.5,50.707901,-2.419803
Max Gate,Whole property,Adult,Gift aid,7.7,50.707901,-2.419803
Max Gate,Whole property,Adult,Standard,7,50.707901,-2.419803
Max Gate,Whole property,Group Adult,Standard,5.9,50.707901,-2.419803
Max Gate,Whole property,Child,Gift aid,3.9,50.707901,-2.419803
Max Gate,Whole property,Child,Standard,3.5,50.707901,-2.419803
Max Gate,Whole property,Group Child,Standard,3,50.707901,-2.419803
Melford Hall,Whole property,Family,Gift aid,22.75,52.0844,0.7281
Melford Hall,Whole property,Family,Standard,20.5,52.0844,0.7281
Melford Hall,Garden only,Family,Gift aid,13.5,52.0844,0.7281
Melford Hall,Garden only,Family,Standard,12.25,52.0844,0.7281
Melford Hall,Whole property,Adult,Gift aid,9.1,52.0844,0.7281
Melford Hall,Whole property,Adult,Standard,8.2,52.0844,0.7281
Melford Hall,Whole property,Group Adult,Standard,7.7,52.0844,0.7281
Melford Hall,Garden only,Adult,Gift aid,5.4,52.0844,0.7281
Melford Hall,Garden only,Adult,Standard,4.9,52.0844,0.7281
Melford Hall,Whole property,Child,Gift aid,4.55,52.0844,0.7281
Melford Hall,Whole property,Child,Standard,4.1,52.0844,0.7281
Melford Hall,Garden only,Child,Gift aid,2.7,52.0844,0.7281
Melford Hall,Garden only,Child,Standard,2.45,52.0844,0.7281
Mompesson House,Whole property,Family,Gift aid,19.25,51.0662,-1.79679
Mompesson House,Whole property,Family,Standard,17,51.0662,-1.79679
Mompesson House,Whole property,Adult,Gift aid,7.7,51.0662,-1.79679
Mompesson House,Whole property,Adult,Standard,6.8,51.0662,-1.79679
Mompesson House,Whole property,Group Adult,Standard,6.7,51.0662,-1.79679
Mompesson House,Whole property,Child,Gift aid,3.85,51.0662,-1.79679
Mompesson House,Whole property,Child,Standard,3.4,51.0662,-1.79679
Mompesson House,Garden only,Adult,Standard,1,51.0662,-1.79679
Monk's House,Whole property,Family,Gift aid,17,50.8396,0.01917
Monk's House,Whole property,Family,Standard,15.45,50.8396,0.01917
Monk's House,Whole property,Adult,Gift aid,6.75,50.8396,0.01917
Monk's House,Whole property,Adult,Standard,6,50.8396,0.01917
Monk's House,Whole property,Group Adult,Standard,5.7,50.8396,0.01917
Monk's House,Whole property,Child,Gift aid,3.5,50.8396,0.01917
Monk's House,Whole property,Child,Standard,3.15,50.8396,0.01917
Montacute House,Whole property,Family,Gift aid,33,50.952499,-2.71065
Montacute House,Whole property,Family,Standard,30,50.952499,-2.71065
Montacute House,Whole property,Family with 1 adult,Gift aid,19.8,50.952499,-2.71065
Montacute House,Whole property,Family with 1 adult,Standard,18,50.952499,-2.71065
Montacute House,Whole property,Adult,Gift aid,13.2,50.952499,-2.71065
Montacute House,Whole property,Adult,Standard,12,50.952499,-2.71065
Montacute House,Whole property,Group Adult,Standard,11.2,50.952499,-2.71065
Montacute House,Whole property,Child,Gift aid,6.6,50.952499,-2.71065
Montacute House,Whole property,Child,Standard,6,50.952499,-2.71065
Montacute House,Whole property,Group Child,Standard,5.6,50.952499,-2.71065
Morville Hall,Morville Hall,Adult,Standard,3.5,52.544399,-2.49188
Morville Hall,Morville Hall,Child,Standard,1.8,52.544399,-2.49188
Moseley Old Hall,Whole property,Family,Gift aid,22.5,52.635101,-2.10463
Moseley Old Hall,Whole property,Family,Standard,20.45,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Family,Gift aid,13.75,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Family,Standard,12.5,52.635101,-2.10463
Moseley Old Hall,Whole property,Adult,Gift aid,9,52.635101,-2.10463
Moseley Old Hall,Whole property,Adult,Standard,8.15,52.635101,-2.10463
Moseley Old Hall,Whole property,Group Adult,Standard,7.65,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Adult,Gift aid,5.5,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Adult,Standard,5,52.635101,-2.10463
Moseley Old Hall,Whole property,Child,Gift aid,4.5,52.635101,-2.10463
Moseley Old Hall,Whole property,Child,Standard,4.05,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Child,Gift aid,2.75,52.635101,-2.10463
Moseley Old Hall,"Garden, woodland and treehouse only",Child,Standard,2.5,52.635101,-2.10463
Mottisfont,Standard price,Family,Gift aid,39.5,51.040901,-1.53573
Mottisfont,Standard price,Family,Standard,35.75,51.040901,-1.53573
Mottisfont,Standard price,Adult,Gift aid,15.8,51.040901,-1.53573
Mottisfont,Standard price,Adult,Standard,14.3,51.040901,-1.53573
Mottisfont,Standard price,Group Adult,Standard,10,51.040901,-1.53573
Mottisfont,Standard price,Child,Gift aid,7.9,51.040901,-1.53573
Mottisfont,Standard price,Child,Standard,7.15,51.040901,-1.53573
Mottistone Gardens and Estate,House and garden,Family,Gift aid,28.4,50.65246,-1.427048
Mottistone Gardens and Estate,House and garden,Family,Standard,25.75,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Family,Gift aid,18.75,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Family,Standard,17,50.65246,-1.427048
Mottistone Gardens and Estate,House and garden,Adult,Gift aid,11.35,50.65246,-1.427048
Mottistone Gardens and Estate,House and garden,Adult,Standard,10.3,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Adult,Gift aid,7.5,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Adult,Standard,6.8,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Group Adult,Standard,6.4,50.65246,-1.427048
Mottistone Gardens and Estate,House and garden,Child,Gift aid,5.7,50.65246,-1.427048
Mottistone Gardens and Estate,House and garden,Child,Standard,5.15,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Child,Gift aid,3.75,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Child,Standard,3.4,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Group Child,Standard,3.2,50.65246,-1.427048
Mount Stewart,Whole property,Family,Gift aid,26.25,54.551498,-5.60127
Mount Stewart,Whole property,Family,Standard,23.85,54.551498,-5.60127
Mount Stewart,Whole property,Adult,Gift aid,10.5,54.551498,-5.60127
Mount Stewart,Whole property,Adult,Standard,9.54,54.551498,-5.60127
Mount Stewart,Whole property,Child,Gift aid,5.25,54.551498,-5.60127
Mount Stewart,Whole property,Child,Standard,4.77,54.551498,-5.60127
Mr Straw's House,Whole property,Family,Gift aid,20,53.3148,-1.11243
